SO2,CO,O3,NO2,PM10,PM25,기온,강수량,풍속,습도,증기압,일조시간,일사량,적설량,구름분포량,최저운고,시정,지면온도,5cm지중온도,month,day,hour,PM10_bef24h
0.003,0.6,0.017,0.033,28.0,19.0,8.8,0.0,4.3,42,4.8,0.1153846153846153,0.0476923076923077,0.2746376811594203,0,61.5531914893617,2000,3.0,6.1,2,26,22,60.0
0.004,0.6,0.014,0.035,28.0,18.0,8.1,0.0,3.9,45,4.9,0.1538461538461538,0.0569230769230769,0.275,0,61.57446808510638,2000,2.7,5.8,2,26,23,61.0
0.004,0.4,0.029,0.019,22.0,15.0,7.2,0.0,3.5,50,5.1,0.1923076923076923,0.0661538461538461,0.2753623188405797,0,61.59574468085106,2000,2.2,5.5,2,27,0,60.0
0.002,0.4,0.033,0.016,19.0,11.0,6.2,0.0,3.8,52,4.9,0.2307692307692307,0.0753846153846154,0.2757246376811594,0,61.61702127659574,2000,1.7,5.2,2,27,1,55.0
0.002,0.4,0.037,0.012,17.0,13.0,5.8,0.0,4.3,55,5.1,0.2692307692307693,0.0846153846153846,0.2760869565217391,0,61.63829787234042,2000,1.4,4.9,2,27,2,56.0
0.003,0.4,0.034,0.015,17.0,10.0,5.5,0.0,3.1,57,5.2,0.3076923076923077,0.0938461538461538,0.2764492753623188,0,61.659574468085104,2000,1.2,4.7,2,27,3,49.0
0.004,0.4,0.034,0.015,19.0,10.0,4.8,0.0,4.1,60,5.2,0.3461538461538461,0.1030769230769231,0.2768115942028985,0,61.680851063829785,2000,0.8,4.5,2,27,4,54.0
0.003,0.5,0.031,0.018,16.0,10.0,4.5,0.0,3.9,62,5.2,0.3846153846153846,0.1123076923076923,0.2771739130434782,0,61.70212765957447,2000,0.7,4.2,2,27,5,48.0
0.003,0.4,0.027,0.021,19.0,12.0,4.4,0.0,3.3,64,5.4,0.4230769230769231,0.1215384615384615,0.2775362318840579,0,61.723404255319146,2000,0.6,4.0,2,27,6,48.0
0.003,0.4,0.029,0.021,18.0,11.0,4.3,0.0,2.9,66,5.5,0.4615384615384615,0.1307692307692307,0.2778985507246376,0,61.74468085106383,2000,0.5,3.8,2,27,7,46.0
0.003,0.4,0.031,0.02,15.0,10.0,4.6,0.0,3.5,67,5.7,0.5,0.14,0.2782608695652174,0,61.765957446808514,2000,0.9,3.7,2,27,8,46.0
0.003,0.4,0.036,0.016,18.0,9.0,6.6,0.0,4.0,61,6.0,1.0,0.67,0.2786231884057971,0,61.7872340425532,2000,3.4,3.8,2,27,9,51.0
0.003,0.4,0.04,0.011,19.0,8.0,8.9,0.0,4.7,54,6.1,1.0,1.51,0.2789855072463768,0,61.80851063829788,2000,8.8,4.2,2,27,10,46.0
0.004,0.4,0.041,0.012,12.0,7.0,10.9,0.0,4.0,48,6.2,1.0,2.18,0.2793478260869565,0,61.82978723404256,2000,13.8,5.0,2,27,11,36.0
0.003,0.4,0.043,0.011,15.0,9.0,12.4,0.0,3.4,45,6.4,1.0,2.51,0.2797101449275362,0,61.85106382978724,2000,16.7,5.9,2,27,12,27.0
0.004,0.4,0.045,0.011,12.0,7.0,13.5,0.0,3.9,41,6.3,1.0,2.49,0.2800724637681159,0,61.87234042553192,2000,18.4,6.9,2,27,13,21.0
0.002,0.4,0.044,0.012,16.0,9.0,14.5,0.0,3.1,38,6.2,1.0,2.62,0.2804347826086956,0,61.8936170212766,2000,19.6,7.9,2,27,14,21.0
0.003,0.4,0.045,0.011,14.0,7.0,15.3,0.0,3.3,34,5.9,1.0,2.44,0.2807971014492753,0,61.91489361702128,2000,18.7,8.7,2,27,15,21.0
0.003,0.4,0.044,0.012,19.0,12.0,16.1,0.0,3.1,33,6.0,1.0,1.86,0.2811594202898551,0,61.93617021276596,2000,16.8,9.3,2,27,16,20.0
0.004,0.4,0.04,0.016,18.0,11.0,15.3,0.0,2.9,34,5.9,1.0,1.07,0.2815217391304347,0,61.95744680851064,2000,11.9,9.5,2,27,17,22.0
0.003,0.4,0.033,0.022,24.0,16.0,13.9,0.0,3.7,37,5.9,0.8,0.44,0.2818840579710144,0,61.97872340425532,2000,9.1,9.4,2,27,18,28.0
0.003,0.4,0.031,0.024,26.0,15.0,12.4,0.0,2.2,41,5.9,0.0,0.03,0.2822463768115942,4,62.0,2000,6.9,8.9,2,27,19,27.0
0.004,0.4,0.028,0.025,26.0,13.0,11.3,0.0,2.6,44,5.9,0.0461538461538461,0.0392307692307692,0.2826086956521739,6,63.0,2000,5.8,8.4,2,27,20,32.0
0.003,0.4,0.03,0.02,21.0,12.0,10.3,0.0,2.5,43,5.4,0.0923076923076923,0.0484615384615384,0.2829710144927536,0,61.61538461538461,2000,4.8,7.9,2,27,21,31.0
0.003,0.4,0.029,0.021,21.0,12.0,9.4,0.0,2.3,44,5.2,0.1384615384615384,0.0576923076923076,0.2833333333333333,0,60.23076923076923,2000,3.9,7.4,2,27,22,28.0
0.003,0.4,0.033,0.016,19.0,12.0,8.6,0.0,2.8,46,5.2,0.1846153846153846,0.0669230769230769,0.283695652173913,0,58.84615384615385,2000,3.4,7.0,2,27,23,28.0
0.004,0.4,0.033,0.015,19.0,11.0,7.6,0.0,2.8,48,5.0,0.2307692307692307,0.0761538461538461,0.2840579710144927,0,57.46153846153846,2000,2.7,6.6,2,28,0,22.0
0.003,0.4,0.035,0.013,16.0,10.0,6.8,0.0,3.5,51,5.0,0.2769230769230769,0.0853846153846153,0.2844202898550724,0,56.07692307692308,2000,2.0,6.2,2,28,1,19.0
0.003,0.4,0.031,0.015,19.0,13.0,6.1,0.0,2.9,53,5.0,0.323076923076923,0.0946153846153846,0.2847826086956522,0,54.69230769230769,2000,1.5,5.9,2,28,2,17.0
0.003,0.4,0.031,0.015,17.0,12.0,5.7,0.0,3.9,56,5.1,0.3692307692307692,0.1038461538461538,0.2851449275362319,0,53.30769230769231,2000,1.4,5.6,2,28,3,17.0
0.003,0.4,0.029,0.016,18.0,12.0,4.8,0.0,2.8,58,5.0,0.4153846153846153,0.113076923076923,0.2855072463768116,0,51.92307692307692,2000,0.9,5.3,2,28,4,19.0
0.003,0.4,0.028,0.016,17.0,11.0,4.1,0.0,3.9,61,5.0,0.4615384615384615,0.1223076923076923,0.2858695652173912,0,50.53846153846154,2000,0.6,5.0,2,28,5,16.0
0.004,0.4,0.026,0.019,20.0,15.0,3.7,0.0,4.2,63,5.0,0.5076923076923077,0.1315384615384615,0.286231884057971,0,49.15384615384615,2000,0.3,4.7,2,28,6,19.0
0.003,0.4,0.02,0.024,20.0,13.0,3.3,0.0,3.3,66,5.1,0.5538461538461538,0.1407692307692307,0.2865942028985507,0,47.76923076923077,2000,0.2,4.5,2,28,7,18.0
0.004,0.4,0.024,0.02,16.0,11.0,3.5,0.0,3.4,67,5.3,0.6,0.15,0.2869565217391304,0,46.38461538461539,2000,0.6,4.2,2,28,8,15.0
0.004,0.4,0.028,0.018,17.0,10.0,5.9,0.0,2.6,58,5.4,1.0,0.76,0.2873188405797101,1,45.0,2000,4.9,4.3,2,28,9,18.0
0.004,0.4,0.03,0.019,22.0,15.0,8.1,0.0,1.3,47,5.1,1.0,1.52,0.2876811594202898,8,33.0,2000,10.8,4.7,2,28,10,19.0
0.003,0.4,0.028,0.022,23.0,14.0,8.4,0.0,2.7,45,5.0,0.0,0.99,0.2880434782608695,9,32.0,2000,8.9,5.6,2,28,11,12.0
0.003,0.4,0.029,0.021,22.0,13.0,9.0,0.0,1.7,44,5.0,0.0,0.73,0.2884057971014492,9,30.0,2000,10.6,6.3,2,28,12,15.0
0.003,0.4,0.027,0.024,23.0,13.0,9.5,0.0,1.1,43,5.1,0.0,0.77,0.288768115942029,9,30.0,2000,9.7,6.9,2,28,13,12.0
0.003,0.4,0.026,0.026,25.0,15.0,9.5,0.0,1.0,42,5.0,0.0,0.56,0.2891304347826087,10,28.0,2000,9.1,7.3,2,28,14,16.0
0.003,0.5,0.024,0.029,25.0,14.0,9.8,0.0,0.9,41,5.0,0.0,0.47,0.2894927536231884,10,27.0,2000,9.2,7.4,2,28,15,14.0
0.003,0.5,0.022,0.031,27.0,15.0,10.7,0.0,2.2,40,5.2,0.0,0.67,0.289855072463768,6,35.0,2000,10.1,7.7,2,28,16,19.0
0.004,0.5,0.016,0.037,27.0,15.0,10.5,0.0,0.9,39,5.0,0.0,0.39,0.2902173913043478,10,26.0,2000,8.5,7.8,2,28,17,18.0
0.003,0.6,0.01,0.043,33.0,20.0,10.2,0.0,1.3,41,5.1,0.0,0.11,0.2905797101449275,10,26.0,2000,7.3,7.7,2,28,18,24.0
0.004,0.6,0.01,0.042,30.0,17.0,9.8,0.0,1.2,41,5.0,0.0,0.01,0.2909420289855072,9,22.0,2000,6.5,7.4,2,28,19,26.0
0.002,0.7,0.003,0.053,34.0,20.0,9.3,0.0,1.4,43,5.0,0.0,0.01,0.2913043478260869,10,21.0,2000,6.1,7.2,2,28,20,26.0
0.002,0.7,0.002,0.054,33.0,18.0,9.1,0.0,1.1,43,5.0,0.0,0.01,0.2916666666666666,9,19.0,2000,6.0,7.0,2,28,21,21.0
0.004,0.8,0.002,0.057,33.0,20.0,9.1,0.0,1.5,44,5.1,0.0,0.01,0.2920289855072464,9,18.0,2000,5.8,6.9,2,28,22,21.0
0.003,0.8,0.002,0.056,33.0,18.0,9.0,0.0,2.0,46,5.3,0.0,0.01,0.292391304347826,10,17.0,2000,5.7,6.8,2,28,23,19.0
0.003,0.8,0.002,0.052,32.0,22.0,9.0,0.0,2.7,46,5.3,0.0,0.01,0.2927536231884058,5,19.0,2000,5.5,6.7,3,1,0,19.0
0.004,0.6,0.007,0.041,32.0,19.0,8.7,0.0,1.4,45,5.1,0.0,0.01,0.2931159420289855,10,21.0,2000,5.5,6.6,3,1,1,16.0
0.003,0.5,0.016,0.029,35.0,25.0,8.7,0.0,1.4,47,5.3,0.0,0.01,0.2934782608695652,8,15.0,2000,5.5,6.6,3,1,2,19.0
0.002,0.4,0.023,0.019,38.0,26.0,8.6,0.0,1.9,51,5.7,0.0,0.01,0.2938405797101449,8,13.0,2000,5.4,6.5,3,1,3,17.0
0.003,0.4,0.024,0.017,32.0,25.0,7.2,1.3333333333333333,2.2,75,7.6,0.0,0.01,0.2942028985507246,8,8.0,447,5.1,6.4,3,1,4,18.0
0.003,0.4,0.025,0.016,25.0,17.0,5.8,2.6666666666666665,4.3,85,7.8,0.0,0.01,0.2945652173913043,6,8.0,1303,4.8,6.3,3,1,5,17.0
0.002,0.4,0.025,0.017,24.0,17.0,5.6,4.0,2.7,90,8.1,0.0,0.01,0.294927536231884,8,8.0,587,4.8,6.2,3,1,6,20.0
0.003,0.4,0.023,0.02,19.0,13.0,5.2,6.766666666666668,5.2,95,8.4,0.0,0.01,0.2952898550724637,9,7.0,381,4.7,6.0,3,1,7,20.0
0.003,0.4,0.024,0.019,14.0,11.0,5.4,9.533333333333337,2.6,96,8.6,0.0,0.01,0.2956521739130434,9,3.0,381,4.9,5.9,3,1,8,16.0
0.003,0.4,0.024,0.018,11.0,8.0,5.7,12.3,0.5,98,9.0,0.0,0.05,0.2960144927536232,9,4.0,294,5.3,5.9,3,1,9,17.0
0.005,0.4,0.025,0.018,9.0,5.0,6.0,14.433333333333334,3.4,99,9.2,0.0,0.11,0.2963768115942028,9,4.0,322,5.8,6.0,3,1,10,22.0
0.003,0.4,0.021,0.023,7.0,5.0,6.4,16.566666666666666,3.7,99,9.5,0.0,0.15,0.2967391304347826,9,6.0,307,6.2,6.1,3,1,11,23.0
0.003,0.5,0.019,0.024,9.0,5.0,6.4,18.7,3.7,100,9.5,0.0,0.21,0.2971014492753623,9,6.0,351,6.5,6.3,3,1,12,22.0
0.002,0.5,0.015,0.024,5.0,4.0,6.7,17.733333333333334,4.7,100,9.7,0.0,0.19,0.297463768115942,9,7.0,365,6.8,6.5,3,1,13,23.0
0.003,0.4,0.025,0.022,8.0,5.0,6.8,16.766666666666666,5.5,100,9.8,0.0,0.23,0.2978260869565217,9,7.0,622,7.1,6.6,3,1,14,25.0
0.004,0.4,0.028,0.017,7.0,5.0,6.8,15.8,3.4,99,9.7,0.0,0.19,0.2981884057971014,9,5.0,527,6.9,6.8,3,1,15,25.0
0.004,0.4,0.03,0.015,4.0,6.0,5.7,13.9,5.6,95,8.7,0.0,0.13,0.2985507246376812,9,5.0,647,6.0,6.8,3,1,16,27.0
0.003,0.4,0.03,0.014,5.0,3.0,4.5,12.0,5.3,95,8.0,0.0,0.08,0.2989130434782608,8,6.0,842,5.1,6.6,3,1,17,27.0
0.002,0.4,0.026,0.017,7.0,6.0,3.1,10.1,6.0,94,7.2,0.0,0.05,0.2992753623188405,9,5.0,778,3.9,6.3,3,1,18,33.0
0.002,0.4,0.03,0.018,3.0,3.0,1.5,8.166666666666666,4.1,96,6.5,0.0,0.0,0.2996376811594202,9,4.0,683,0.3,5.8,3,1,19,30.0
0.002,0.4,0.027,0.019,6.0,6.0,1.2,6.2333333333333325,4.1,98,6.5,0.0,0.0023076923076923,0.3,9,4.0,392,1.0,5.3,3,1,20,34.0
0.003,0.4,0.027,0.02,3.0,3.0,1.0,4.3,3.6,98,6.4,0.0,0.0046153846153846,0.5,8,2.0,768,1.2,4.9,3,1,21,33.0
0.003,0.6,0.028,0.022,3.0,5.0,0.8,3.633333333333333,2.8,99,6.4,0.0,0.0069230769230769,0.8,9,2.0,235,0.2,4.7,3,1,22,33.0
0.003,0.5,0.031,0.017,4.0,3.0,0.6,2.966666666666667,2.5,99,6.3,0.0,0.0092307692307692,1.5,9,2.0,231,0.2,4.5,3,1,23,33.0
0.003,0.4,0.034,0.013,4.0,4.0,0.5,2.3,1.8,98,6.2,0.0,0.0115384615384615,2.3,9,4.5,566,0.6,4.4,3,2,0,32.0
0.002,0.4,0.034,0.011,3.0,3.0,0.6,1.5666666666666664,1.6,95,6.1,0.0,0.0138461538461538,2.3,8,7.0,1890,1.3,4.3,3,2,1,32.0
0.002,0.4,0.037,0.012,3.0,2.0,0.5,0.8333333333333333,1.6,94,6.0,0.0,0.0161538461538461,2.3,8,10.0,2000,1.6,4.2,3,2,2,35.0
0.003,0.4,0.037,0.011,3.0,3.0,0.3,0.1,0.5,92,5.8,0.0,0.0184615384615384,2.2,8,13.0,2000,1.6,4.1,3,2,3,38.0
0.003,0.4,0.037,0.01,5.0,4.0,0.2,0.0995934959349593,1.8,91,5.6,0.0,0.0207692307692307,2.2,9,13.0,2000,1.5,4.0,3,2,4,32.0
0.003,0.4,0.034,0.012,3.0,1.0,0.2,0.0991869918699187,0.1,90,5.6,0.0,0.023076923076923,2.2,9,14.0,2000,1.6,4.0,3,2,5,25.0
0.002,0.4,0.03,0.017,5.0,5.0,0.3,0.098780487804878,1.6,89,5.6,0.0,0.0253846153846153,2.1,9,13.0,2000,1.5,3.9,3,2,6,24.0
0.003,0.5,0.024,0.023,3.0,3.0,0.2,0.0983739837398374,1.9,87,5.4,0.0,0.0276923076923076,2.1,9,12.0,2000,1.4,3.8,3,2,7,19.0
0.003,0.7,0.017,0.034,5.0,4.0,0.3,0.0979674796747967,1.1,87,5.4,0.0,0.03,2.0,9,11.0,2000,1.7,3.8,3,2,8,14.0
0.002,0.6,0.02,0.03,10.0,4.0,0.7,0.0975609756097561,2.2,84,5.4,0.0,0.24,1.8,9,11.0,2000,2.9,3.8,3,2,9,11.0
0.002,0.5,0.03,0.021,8.0,5.0,1.5,0.0971544715447154,2.0,80,5.5,0.0,0.57,1.6,9,12.0,2000,4.9,3.9,3,2,10,9.0
0.003,0.4,0.032,0.017,7.0,1.0,2.4,0.0967479674796748,3.0,73,5.3,0.0,0.91,1.4,8,12.0,2000,7.7,4.1,3,2,11,7.0
0.003,0.4,0.034,0.017,10.0,7.0,3.5,0.0963414634146341,1.3,73,5.8,0.7,1.92,1.3997996565540929,8,11.0,2000,11.9,4.5,3,2,12,9.0
0.002,0.5,0.037,0.013,9.0,6.0,4.0,0.0959349593495935,1.5,66,5.4,0.3,1.46,1.3995993131081854,9,8.0,2000,9.6,5.3,3,2,13,5.0
0.003,0.5,0.042,0.011,11.0,7.0,4.8,0.0955284552845528,2.8,62,5.4,0.4,1.7,1.3993989696622782,8,10.0,2000,13.4,6.0,3,2,14,8.0
0.003,0.4,0.042,0.012,17.0,7.0,6.1,0.0951219512195122,2.8,53,5.0,0.6,2.03,1.399198626216371,7,11.0,2000,15.4,6.6,3,2,15,7.0
0.003,0.5,0.043,0.01,23.0,10.0,6.2,0.0947154471544715,3.8,51,4.8,0.9,2.08,1.3989982827704637,3,13.0,2000,13.7,7.0,3,2,16,4.0
0.003,0.4,0.04,0.011,13.0,8.0,6.4,0.0943089430894309,2.6,48,4.6,1.0,1.44,1.3987979393245562,2,13.0,2000,9.1,7.1,3,2,17,5.0
0.002,0.5,0.033,0.016,18.0,10.0,4.9,0.0939024390243902,2.4,53,4.6,0.8,0.49,1.398597595878649,1,10.0,2000,6.0,6.9,3,2,18,7.0
0.003,0.4,0.024,0.025,15.0,10.0,3.8,0.0934959349593496,2.1,60,4.8,0.0,0.03,1.3983972524327417,0,11.655172413793103,2000,3.9,6.4,3,2,19,3.0
0.003,0.5,0.016,0.032,16.0,12.0,2.9,0.0930894308943089,2.1,67,5.0,0.0384615384615384,0.0423076923076923,1.3981969089868345,0,13.310344827586206,2000,2.6,5.9,3,2,20,6.0
0.003,0.6,0.012,0.037,22.0,14.0,2.1,0.0926829268292682,0.8,77,5.5,0.0769230769230769,0.0546153846153846,1.3979965655409272,0,14.96551724137931,2000,1.8,5.4,3,2,21,3.0
0.003,0.6,0.006,0.041,27.0,18.0,1.5,0.0922764227642276,0.9,81,5.5,0.1153846153846153,0.0669230769230769,1.39779622209502,0,16.620689655172413,2000,1.1,5.0,3,2,22,3.0
0.002,0.6,0.01,0.039,25.0,17.0,1.2,0.091869918699187,0.5,85,5.7,0.1538461538461538,0.0792307692307692,1.3975958786491127,0,18.27586206896552,2000,0.8,4.6,3,2,23,4.0
0.003,0.7,0.005,0.042,30.0,21.0,0.8,0.0914634146341463,1.1,86,5.6,0.1923076923076923,0.0915384615384615,1.3973955352032057,0,19.93103448275862,2000,0.6,4.3,3,3,0,4.0
0.003,0.7,0.003,0.042,31.0,22.0,0.8,0.0910569105691057,1.1,89,5.8,0.2307692307692307,0.1038461538461538,1.3971951917572982,0,21.58620689655172,2000,0.5,4.0,3,3,1,3.0
0.004,0.7,0.002,0.046,31.0,21.0,0.5,0.090650406504065,1.2,90,5.7,0.2692307692307693,0.1161538461538461,1.3969948483113908,0,23.241379310344826,1998,0.4,3.8,3,3,2,3.0
0.003,0.7,0.002,0.044,21.0,14.0,0.3,0.0902439024390244,1.4,92,5.8,0.3076923076923077,0.1284615384615384,1.3967945048654835,0,24.89655172413793,1404,0.3,3.6,3,3,3,3.0
0.003,0.6,0.002,0.039,22.0,15.0,-0.4,0.0898373983739837,2.5,91,5.4,0.3461538461538461,0.1407692307692307,1.3965941614195765,0,26.55172413793104,1926,0.3,3.4,3,3,4,5.0
0.003,0.6,0.001,0.039,20.0,13.0,-0.8,0.089430894308943,2.2,87,5.0,0.3846153846153846,0.153076923076923,1.396393817973669,0,28.20689655172414,2000,0.2,3.2,3,3,5,3.0
0.002,0.6,0.002,0.042,21.0,15.0,-1.0,0.0890243902439024,1.7,89,5.1,0.4230769230769231,0.1653846153846153,1.3961934745277618,0,29.86206896551724,2000,0.0,3.1,3,3,6,5.0
0.004,0.7,0.003,0.043,22.0,15.0,-1.2,0.0886178861788618,2.2,91,5.1,0.4615384615384615,0.1776923076923076,1.3959931310818543,0,31.517241379310345,2000,-0.2,2.9,3,3,7,3.0
0.002,0.7,0.005,0.043,26.0,16.0,-0.6,0.0882113821138211,2.6,93,5.5,0.5,0.19,1.3957927876359473,0,33.172413793103445,2000,-0.2,2.8,3,3,8,5.0
0.003,0.7,0.008,0.039,32.0,21.0,1.3,0.0878048780487805,2.5,85,5.7,1.0,0.69,1.39559244419004,0,34.827586206896555,2000,0.2,2.8,3,3,9,10.0
0.003,0.7,0.01,0.038,40.0,27.0,3.8,0.0873983739837398,2.4,74,5.9,1.0,1.5,1.3953921007441328,0,36.48275862068965,2000,8.9,2.9,3,3,10,8.0
0.003,0.6,0.017,0.031,44.0,26.0,6.0,0.0869918699186992,1.7,64,6.0,1.0,2.1,1.3951917572982255,0,38.13793103448276,2000,13.7,3.4,3,3,11,7.0
0.003,0.5,0.023,0.029,47.0,27.0,7.7,0.0865853658536585,2.1,55,5.8,1.0,2.5,1.394991413852318,0,39.79310344827586,2000,16.6,4.5,3,3,12,10.0
0.004,0.5,0.028,0.026,48.0,26.0,8.7,0.0861788617886178,2.1,50,5.6,1.0,2.38,1.3947910704064108,0,41.44827586206897,2000,17.0,5.7,3,3,13,9.0
0.002,0.5,0.029,0.026,51.0,29.0,9.3,0.0857723577235772,2.2,42,4.9,1.0,2.38,1.3945907269605036,0,43.10344827586207,2000,17.2,6.8,3,3,14,11.0
0.003,0.4,0.033,0.025,48.0,24.0,9.5,0.0853658536585365,2.1,39,4.6,1.0,1.85,1.3943903835145963,0,44.75862068965517,2000,15.2,7.5,3,3,15,17.0
0.003,0.4,0.032,0.026,51.0,26.0,9.6,0.0849593495934959,2.1,43,5.2,1.0,1.43,1.394190040068689,0,46.41379310344828,2000,13.6,8.0,3,3,16,23.0
0.002,0.5,0.027,0.031,43.0,24.0,9.6,0.0845528455284553,1.4,39,4.6,1.0,1.06,1.3939896966227818,0,48.06896551724138,2000,9.3,8.1,3,3,17,13.0
0.003,0.6,0.02,0.039,50.0,27.0,8.4,0.0841463414634146,2.2,38,4.2,0.9,0.41,1.3937893531768746,0,49.72413793103448,2000,6.4,7.8,3,3,18,18.0
0.003,0.7,0.014,0.045,52.0,26.0,6.9,0.0837398373983739,2.3,38,3.8,0.0,0.03,1.393589009730967,0,51.37931034482759,2000,4.3,7.3,3,3,19,15.0
0.003,0.8,0.005,0.054,61.0,31.0,5.6,0.0833333333333333,1.5,48,4.4,0.0,0.0338461538461538,1.39338866628506,0,53.03448275862069,2000,3.0,6.7,3,3,20,16.0
0.004,0.8,0.002,0.058,56.0,29.0,4.8,0.0829268292682926,0.7,52,4.5,0.0,0.0376923076923076,1.3931883228391528,0,54.689655172413794,2000,2.1,6.1,3,3,21,22.0
0.004,1.1,0.002,0.061,59.0,33.0,4.2,0.082520325203252,1.1,59,4.9,0.0,0.0415384615384615,1.3929879793932454,0,56.3448275862069,2000,1.5,5.6,3,3,22,27.0
0.004,1.1,0.002,0.061,56.0,32.0,4.2,0.0821138211382113,0.1,59,4.9,0.0,0.0453846153846153,1.392787635947338,8,58.0,2000,1.6,5.3,3,3,23,25.0
0.004,1.3,0.002,0.065,60.0,37.0,3.9,0.0817073170731707,1.0,65,5.3,0.0,0.0492307692307692,1.3925872925014309,0,55.5,2000,1.1,5.0,3,4,0,30.0
0.004,1.2,0.002,0.062,54.0,33.0,3.5,0.08130081300813,1.3,66,5.2,0.0,0.053076923076923,1.3923869490555236,3,53.0,2000,0.7,4.7,3,4,1,31.0
0.003,1.1,0.002,0.057,52.0,33.0,2.9,0.0808943089430894,1.7,70,5.3,0.0,0.0569230769230769,1.3921866056096164,2,8.0,1200,0.6,4.5,3,4,2,31.0
0.003,0.9,0.001,0.05,50.0,32.0,2.6,0.0804878048780487,1.6,72,5.3,0.0,0.0607692307692307,1.3919862621637091,5,13.0,2000,0.7,4.2,3,4,3,21.0
0.004,0.8,0.002,0.048,51.0,35.0,2.7,0.0800813008130081,1.9,71,5.3,0.0,0.0646153846153846,1.391785918717802,8,13.0,2000,0.9,4.1,3,4,4,22.0
0.003,0.8,0.002,0.046,50.0,33.0,3.1,0.0796747967479674,2.0,71,5.4,0.0,0.0684615384615384,1.3915855752718946,8,13.0,1999,1.6,4.1,3,4,5,20.0
0.002,0.7,0.002,0.045,49.0,34.0,3.6,0.0792682926829268,2.8,68,5.4,0.0,0.0723076923076923,1.3913852318259874,8,14.0,1957,1.7,4.1,3,4,6,21.0
0.003,0.7,0.003,0.046,48.0,31.0,3.7,0.0788617886178861,3.3,69,5.5,0.0,0.0761538461538461,1.39118488838008,7,14.0,1932,1.7,4.1,3,4,7,22.0
0.003,0.7,0.005,0.043,48.0,34.0,4.0,0.0784552845528455,3.2,69,5.6,0.0,0.08,1.390984544934173,8,15.0,1898,2.8,4.1,3,4,8,26.0
0.003,0.8,0.006,0.043,49.0,32.0,4.9,0.0780487804878048,2.5,66,5.7,0.0,0.36,1.3907842014882654,7,10.0,1936,4.6,4.3,3,4,9,32.0
0.003,0.8,0.007,0.047,55.0,34.0,6.1,0.0776422764227642,2.6,63,5.9,0.0,0.65,1.3905838580423582,3,10.0,1950,6.8,4.7,3,4,10,40.0
0.004,0.8,0.009,0.047,57.0,35.0,7.0,0.0772357723577235,2.8,60,6.0,0.0,0.62,1.390383514596451,2,10.0,1900,8.2,5.2,3,4,11,44.0
0.003,0.7,0.014,0.04,51.0,33.0,8.5,0.0768292682926829,2.7,56,6.2,0.0,1.12,1.3901831711505437,0,10.5,1972,11.4,5.8,3,4,12,47.0
0.003,0.6,0.014,0.041,54.0,33.0,10.4,0.0764227642276422,2.1,51,6.4,0.4,1.78,1.3899828277046364,0,11.0,1995,13.8,6.7,3,4,13,48.0
0.003,0.6,0.031,0.036,54.0,31.0,11.2,0.0760162601626016,1.7,51,6.8,0.0,1.33,1.3897824842587292,0,11.5,2000,13.6,7.4,3,4,14,51.0
0.004,0.5,0.025,0.03,42.0,23.0,12.1,0.0756097560975609,1.6,50,7.0,0.5,1.47,1.389582140812822,2,12.0,2000,15.1,8.1,3,4,15,48.0
0.003,0.5,0.026,0.028,34.0,18.0,13.0,0.0752032520325203,1.4,50,7.5,0.8,1.36,1.3893817973669147,3,14.0,2000,14.8,8.7,3,4,16,51.0
0.003,0.5,0.025,0.03,31.0,17.0,12.0,0.0747967479674796,1.3,50,7.0,0.2,0.68,1.3891814539210074,3,10.0,2000,11.4,8.9,3,4,17,43.0
0.004,0.7,0.015,0.042,35.0,18.0,11.5,0.074390243902439,0.8,51,6.9,0.0,0.36,1.3889811104751,0,26.5,2000,8.9,8.8,3,4,18,50.0
0.004,0.8,0.009,0.05,37.0,20.0,10.2,0.0739837398373983,2.5,57,7.1,0.0,0.04,1.3887807670291927,3,43.0,2000,6.7,8.4,3,4,19,52.0
0.003,0.9,0.003,0.055,39.0,21.0,9.1,0.0735772357723577,2.2,61,7.0,0.0,0.0366666666666666,1.3885804235832857,0,47.0,2000,5.3,7.8,3,4,20,61.0
0.004,1.1,0.001,0.06,41.0,23.0,8.1,0.073170731707317,1.7,64,6.9,0.0,0.0333333333333333,1.3883800801373782,0,45.86206896551724,2000,4.2,7.3,3,4,21,56.0
0.003,1.0,0.003,0.059,41.0,26.0,7.3,0.0727642276422764,1.1,68,6.9,0.0,0.03,1.388179736691471,0,44.72413793103448,2000,3.4,6.9,3,4,22,59.0
0.003,1.1,0.002,0.058,40.0,23.0,6.7,0.0723577235772357,1.6,72,7.0,0.0,0.0266666666666666,1.3879793932455635,0,43.58620689655172,1986,2.8,6.4,3,4,23,56.0
0.003,1.0,0.003,0.055,42.0,27.0,6.1,0.0719512195121951,0.5,72,6.8,0.0,0.0233333333333333,1.3877790497996565,0,42.44827586206897,2000,2.2,6.1,3,5,0,60.0
0.003,0.9,0.003,0.051,38.0,22.0,5.7,0.0715447154471544,1.7,75,6.9,0.0,0.02,1.3875787063537492,0,41.310344827586206,2000,1.8,5.8,3,5,1,54.0
0.004,1.0,0.002,0.05,40.0,24.0,5.3,0.0711382113821138,0.8,77,6.8,0.0,0.0166666666666666,1.387378362907842,0,40.172413793103445,1987,1.4,5.5,3,5,2,52.0
